station_name,timestamp,groundwaterlevel_mbgl,rainfall_mm,temperature_c,ph,turbidity_ntu,tds_ppm
GWS015,2024-09-15,15.32,0.0,25.9,7.36,5.24,1266
GWS015,2024-09-22,12.96,60.9,23.0,7.32,8.35,1232
GWS015,2024-09-29,15.23,22.4,18.3,7.23,8.36,1382
GWS015,2024-10-06,20.77,0.0,24.6,7.55,5.72,1349
GWS015,2024-10-13,20.62,0.0,19.6,7.88,4.94,1243
GWS015,2024-10-20,21.61,0.0,14.7,7.51,5.1,1219
GWS015,2024-10-27,22.53,43.7,17.4,7.54,14.29,1382
GWS015,2024-11-03,20.48,0.0,20.6,7.23,5.55,1264
GWS015,2024-11-10,22.21,11.1,12.9,7.29,6.14,1316
GWS015,2024-11-17,19.64,0.0,13.1,7.58,5.26,1251
GWS015,2024-11-24,20.88,38.8,12.6,7.22,14.2,1370
GWS015,2024-12-01,21.2,0.0,8.0,7.88,4.9,1321
GWS015,2024-12-08,19.55,0.0,8.0,7.71,5.23,1406
GWS015,2024-12-15,20.02,0.0,8.0,7.14,5.36,1400
GWS015,2024-12-22,20.12,0.0,8.0,7.73,4.83,1294
GWS015,2024-12-29,21.12,0.0,8.0,7.09,5.25,1301
GWS015,2025-01-05,19.92,0.0,8.0,7.47,5.73,1276
GWS015,2025-01-12,19.73,0.0,8.0,7.55,5.65,1233
GWS015,2025-01-19,19.48,0.0,8.0,7.82,5.33,1255
GWS015,2025-01-26,20.01,0.0,9.2,7.53,5.37,1310
GWS015,2025-02-02,20.63,0.0,8.0,7.17,5.2,1235
GWS015,2025-02-09,21.19,7.0,8.0,7.37,4.81,1303
GWS015,2025-02-16,19.81,6.3,8.7,7.6,5.59,1205
GWS015,2025-02-23,20.39,0.0,12.1,7.13,4.92,1377
GWS015,2025-03-02,20.91,15.6,22.3,7.57,10.1,1182
GWS015,2025-03-09,23.21,0.0,25.3,7.49,4.9,1188
GWS015,2025-03-16,21.54,65.6,25.5,7.22,8.64,1346
GWS015,2025-03-23,21.54,0.0,27.5,7.79,5.34,1222
GWS015,2025-03-30,21.47,31.1,29.0,7.77,10.42,1186
GWS015,2025-04-06,25.8,25.5,38.1,7.12,9.8,1257
GWS015,2025-04-13,24.67,39.3,41.8,7.58,9.64,1272
GWS015,2025-04-20,25.29,50.7,41.4,7.38,11.03,1221
GWS015,2025-04-27,25.66,0.0,45.0,7.68,4.96,1251
GWS015,2025-05-04,25.0,0.0,45.0,7.6,5.27,1153
GWS015,2025-05-11,24.77,0.0,45.0,7.44,4.93,1346
GWS015,2025-05-18,27.68,0.0,45.0,7.13,5.21,1367
GWS015,2025-05-25,23.0,0.0,45.0,7.49,4.81,1288
GWS016,2023-01-01,13.05,0.0,8.0,6.83,3.09,1027
GWS016,2023-01-08,13.16,0.0,8.0,6.91,3.31,1088
GWS016,2023-01-15,13.3,0.0,8.0,7.17,3.23,1135
GWS016,2023-01-22,14.81,0.0,8.0,6.79,3.24,1066
GWS016,2023-01-29,14.21,0.0,8.0,7.05,3.55,970
GWS016,2023-02-05,14.11,0.0,8.0,6.91,2.99,1007
GWS016,2023-02-12,14.61,0.0,8.0,7.11,3.77,1106
GWS016,2023-02-19,14.01,0.0,8.0,7.44,3.38,1127
GWS016,2023-02-26,14.52,0.0,10.2,6.94,3.32,974
GWS016,2023-03-05,17.43,38.5,14.3,6.87,7.8,1018
GWS016,2023-03-12,14.51,0.0,18.7,6.99,3.49,941
GWS016,2023-03-19,15.69,0.0,27.5,6.8,3.19,1134
GWS016,2023-03-26,18.31,0.0,25.1,7.38,3.59,1034
GWS016,2023-04-02,20.27,0.0,39.0,7.19,3.55,986
GWS016,2023-04-09,18.07,0.0,42.8,7.22,3.14,1036
GWS016,2023-04-16,17.1,0.0,40.6,6.94,3.62,874
GWS016,2023-04-23,19.67,0.0,43.8,6.61,3.03,1065
GWS016,2023-04-30,20.66,0.0,43.7,6.86,3.15,1147
GWS016,2023-05-07,17.38,0.0,42.6,7.11,3.87,1027
GWS016,2023-05-14,20.12,0.0,45.0,7.01,3.78,1130
GWS016,2023-05-21,17.91,0.0,45.0,7.15,3.51,1052
GWS016,2023-05-28,18.4,0.0,45.0,6.75,3.28,1049
GWS016,2023-06-04,9.72,71.4,36.4,6.91,5.22,907
GWS016,2023-06-11,10.82,70.9,33.3,6.79,7.78,1089
GWS016,2023-06-18,10.94,95.6,36.1,7.18,11.76,1043
GWS016,2023-06-25,9.34,19.8,34.4,7.2,5.06,1004
GWS016,2023-07-02,11.53,0.0,37.8,6.77,3.25,1045
GWS016,2023-07-09,8.47,54.8,37.7,6.89,8.04,1060
GWS016,2023-07-16,7.29,12.3,37.8,6.83,4.43,1076
GWS016,2023-07-23,9.19,174.2,32.3,6.95,9.61,928
GWS016,2023-07-30,6.48,27.4,32.3,7.36,6.93,1103
GWS016,2023-08-06,10.28,246.5,34.7,6.76,10.32,933
GWS016,2023-08-13,9.65,17.2,33.0,7.14,5.42,1172
GWS016,2023-08-20,6.08,20.2,29.3,6.95,5.81,996
GWS016,2023-08-27,6.73,14.9,26.2,7.11,6.24,1118
GWS016,2023-09-03,6.9,0.0,20.0,7.15,3.14,848
GWS016,2023-09-10,7.74,44.2,27.0,6.85,5.16,1072
GWS016,2023-09-17,6.03,0.0,22.0,6.93,3.61,1037
GWS016,2023-09-24,9.35,93.8,19.4,7.23,9.36,1052
GWS016,2023-10-01,12.23,28.3,19.7,7.01,6.97,989
GWS016,2023-10-08,12.38,0.0,16.9,6.84,3.2,1117
GWS016,2023-10-15,13.08,0.0,13.3,7.23,3.54,1122
GWS016,2023-10-22,13.53,0.0,20.1,7.03,3.72,903
GWS016,2023-10-29,13.73,41.9,12.1,6.89,5.55,1118
GWS016,2023-11-05,13.03,0.0,12.7,7.05,3.49,965
GWS016,2023-11-12,14.62,0.0,11.9,6.87,3.29,1049
GWS016,2023-11-19,12.75,33.6,9.8,7.41,6.59,1051
GWS016,2023-11-26,12.96,0.0,9.2,7.2,3.24,1010
GWS016,2023-12-03,12.4,0.0,8.0,7.14,3.18,942
GWS016,2023-12-10,13.46,0.0,8.0,7.41,3.25,931
GWS016,2023-12-17,12.93,0.0,8.0,7.13,3.02,1065
GWS016,2023-12-24,13.78,0.0,8.0,6.83,3.55,1149
GWS016,2023-12-31,13.74,0.0,8.0,7.0,3.58,924
GWS016,2024-01-07,13.15,8.5,8.0,7.11,3.57,1127
GWS016,2024-01-14,12.39,0.0,8.0,6.75,3.51,987
GWS016,2024-01-21,13.0,0.0,8.0,6.87,3.85,1016
GWS016,2024-01-28,13.67,0.0,8.0,6.94,3.28,1030
GWS016,2024-02-04,13.75,0.0,8.9,7.21,2.99,993
GWS016,2024-02-11,13.76,0.0,8.0,6.82,3.61,924
GWS016,2024-02-18,12.19,0.0,9.2,6.94,2.94,911
GWS016,2024-02-25,12.18,0.0,8.0,6.99,3.4,1064
GWS016,2024-03-03,15.56,0.0,19.2,7.23,3.74,974
GWS016,2024-03-10,13.93,0.0,20.8,6.98,3.03,934
GWS016,2024-03-17,14.26,0.0,22.4,7.11,3.53,1170
GWS016,2024-03-24,15.22,0.0,25.0,7.44,3.26,1031
GWS016,2024-03-31,15.07,0.0,27.3,7.05,3.11,940
GWS016,2024-04-07,16.53,0.0,40.0,7.17,3.64,938
GWS016,2024-04-14,15.68,0.0,39.6,6.89,3.31,1018
GWS016,2024-04-21,16.31,70.2,43.9,6.9,7.78,990
GWS016,2024-04-28,18.06,68.0,40.1,7.3,7.96,1021
GWS016,2024-05-05,18.06,29.8,39.5,6.89,5.48,994
GWS016,2024-05-12,19.68,0.0,45.0,7.28,3.03,1126
GWS016,2024-05-19,18.51,0.0,43.8,6.73,3.23,1110
GWS016,2024-05-26,16.25,29.8,42.5,7.02,5.16,933
GWS016,2024-06-02,9.62,35.0,34.8,7.28,5.24,1038
GWS016,2024-06-09,5.49,34.4,33.3,7.02,5.21,924
GWS016,2024-06-16,9.47,32.9,38.4,7.03,5.65,1083
GWS016,2024-06-23,6.27,51.2,37.2,6.75,9.81,904
GWS016,2024-06-30,6.95,0.0,32.2,7.05,3.15,993
GWS016,2024-07-07,8.14,89.9,35.8,6.81,9.1,1032
GWS016,2024-07-14,5.95,0.0,38.0,6.91,3.7,1154
GWS016,2024-07-21,5.82,60.6,37.0,6.9,9.14,949
GWS016,2024-07-28,5.39,21.3,30.8,7.11,3.59,1005
GWS016,2024-08-04,5.34,0.0,33.5,6.65,3.55,986
GWS016,2024-08-11,8.33,80.4,27.9,7.46,12.82,866
GWS016,2024-08-18,8.68,75.6,27.9,6.59,7.71,812
GWS016,2024-08-25,6.92,30.5,24.7,6.83,5.63,911
GWS016,2024-09-01,4.68,0.0,28.9,6.88,2.95,1031
GWS016,2024-09-08,7.14,12.2,24.4,7.08,4.15,965
GWS016,2024-09-15,7.38,134.5,21.2,6.63,8.8,853
GWS016,2024-09-22,5.46,35.9,21.1,7.21,6.56,971
GWS016,2024-09-29,7.68,84.9,17.7,6.84,8.23,1014
GWS016,2024-10-06,12.75,0.0,20.1,7.26,3.73,949
GWS016,2024-10-13,10.68,40.1,19.7,7.16,6.27,1017
GWS016,2024-10-20,11.96,0.0,15.5,6.86,3.58,956
GWS016,2024-10-27,10.91,0.0,14.2,6.79,3.72,1126
GWS016,2024-11-03,10.46,0.0,10.8,7.24,3.18,1116
GWS016,2024-11-10,11.37,0.0,9.8,6.72,3.28,996
GWS016,2024-11-17,10.27,0.0,8.0,7.26,3.07,1056
GWS016,2024-11-24,11.13,0.0,9.6,7.22,2.92,945
GWS016,2024-12-01,11.17,0.0,8.0,6.88,3.67,912
GWS016,2024-12-08,11.02,0.0,8.0,6.98,3.66,1014
GWS016,2024-12-15,11.65,0.0,8.0,7.12,2.95,956
GWS016,2024-12-22,11.86,15.1,8.0,6.77,3.78,1023
GWS016,2024-12-29,11.07,0.0,8.0,6.84,3.72,980
GWS016,2025-01-05,11.59,0.0,8.0,6.96,3.51,1013
GWS016,2025-01-12,11.71,0.0,8.0,7.34,3.88,1014
GWS016,2025-01-19,11.05,0.0,8.0,6.99,3.52,1118
GWS016,2025-01-26,10.82,0.0,8.0,6.82,3.87,978
GWS016,2025-02-02,11.52,0.0,8.0,7.02,3.81,987
GWS016,2025-02-09,10.49,0.0,8.0,7.13,3.42,1158
GWS016,2025-02-16,10.44,0.0,8.0,6.94,3.58,933
GWS016,2025-02-23,11.44,0.0,8.0,6.82,3.42,922
GWS016,2025-03-02,14.79,43.3,15.9,6.92,6.51,1115
GWS016,2025-03-09,14.67,0.0,19.8,6.96,3.62,1018
GWS016,2025-03-16,15.56,66.6,20.3,7.13,9.14,1134
GWS016,2025-03-23,14.85,0.0,24.8,7.38,3.6,956
GWS016,2025-03-30,14.24,0.0,26.4,7.19,3.21,914
GWS016,2025-04-06,15.24,0.0,37.3,7.08,3.85,922
GWS016,2025-04-13,16.74,0.0,40.4,7.15,3.88,1091
GWS016,2025-04-20,16.38,0.0,42.9,7.27,3.4,889
GWS016,2025-04-27,18.11,0.0,40.6,6.94,3.19,946
GWS016,2025-05-04,15.02,0.0,45.0,7.22,3.73,990
GWS016,2025-05-11,14.66,0.0,45.0,6.81,3.54,956
GWS016,2025-05-18,15.73,0.0,45.0,6.76,3.7,1041
GWS016,2025-05-25,15.99,0.0,45.0,7.09,3.87,983
GWS017,2023-01-01,28.8,0.0,8.0,7.11,3.81,777
GWS017,2023-01-08,28.41,0.0,8.0,7.35,3.0,549
GWS017,2023-01-15,27.77,0.0,8.0,7.22,3.36,615
GWS017,2023-01-22,28.3,0.0,8.0,6.83,3.54,491
GWS017,2023-01-29,29.05,0.0,9.8,7.28,3.28,594
GWS017,2023-02-05,27.45,0.0,8.0,6.79,3.78,684
GWS017,2023-02-12,27.9,0.0,10.9,7.13,3.88,528
GWS017,2023-02-19,29.03,0.0,8.0,7.03,3.6,528
GWS017,2023-02-26,27.91,0.0,15.1,7.07,3.83,713
GWS017,2023-03-05,32.06,0.0,28.1,7.17,3.4,1004
GWS017,2023-03-12,29.57,0.0,22.0,7.09,3.5,538
GWS017,2023-03-19,31.05,0.0,29.4,7.39,3.59,833
GWS017,2023-03-26,30.9,0.0,27.2,7.1,3.62,996
GWS017,2023-04-02,30.98,0.0,41.0,6.86,3.77,1030
GWS017,2023-04-09,31.69,0.0,42.6,6.84,3.4,634
GWS017,2023-04-16,32.35,29.9,45.0,7.13,5.2,854
GWS017,2023-04-23,32.46,0.0,45.0,7.12,3.32,812
GWS017,2023-04-30,32.12,68.2,45.0,6.91,6.31,691
GWS017,2023-05-07,35.22,0.0,45.0,7.05,3.49,960
GWS017,2023-05-14,32.3,0.0,45.0,6.72,3.3,737
GWS017,2023-05-21,31.83,0.0,45.0,6.87,3.62,712
GWS017,2023-05-28,35.46,0.0,45.0,7.04,3.19,767
GWS017,2023-06-04,21.98,70.5,41.5,7.04,8.38,531
GWS017,2023-06-11,24.46,66.8,38.0,6.98,9.74,700
GWS017,2023-06-18,26.55,0.0,42.5,6.88,3.75,582
GWS017,2023-06-25,23.9,34.7,39.5,6.97,5.61,560
GWS017,2023-07-02,22.59,0.0,39.6,6.93,3.28,592
GWS017,2023-07-09,24.99,75.3,41.6,6.88,9.24,550
GWS017,2023-07-16,23.36,0.0,41.1,6.9,3.93,776
GWS017,2023-07-23,25.5,0.0,40.9,6.87,3.24,568
GWS017,2023-07-30,21.79,0.0,38.7,6.92,3.05,693
GWS017,2023-08-06,22.74,0.0,31.1,7.26,3.72,666
GWS017,2023-08-13,23.17,78.6,34.9,7.0,8.15,651
GWS017,2023-08-20,19.23,180.8,35.5,6.6,12.63,602
GWS017,2023-08-27,21.8,0.0,32.1,7.17,3.4,697
GWS017,2023-09-03,24.79,58.5,29.4,6.89,8.91,522
GWS017,2023-09-10,23.71,279.4,27.4,7.19,9.72,546
GWS017,2023-09-17,19.85,0.0,24.6,6.99,3.89,548
GWS017,2023-09-24,23.56,16.1,24.6,7.42,6.11,515
GWS017,2023-10-01,28.24,0.0,22.5,7.02,3.77,497
GWS017,2023-10-08,28.54,0.0,27.8,6.78,3.73,559
GWS017,2023-10-15,28.11,0.0,21.5,7.34,3.71,805
GWS017,2023-10-22,25.79,0.0,23.8,6.95,3.08,650
GWS017,2023-10-29,28.2,0.0,21.6,6.65,3.29,599
GWS017,2023-11-05,26.53,16.2,16.7,7.05,6.62,477
GWS017,2023-11-12,26.57,37.0,18.7,7.23,8.22,685
GWS017,2023-11-19,26.88,0.0,16.4,6.99,3.72,566
GWS017,2023-11-26,26.98,0.0,10.2,6.78,3.59,655
GWS017,2023-12-03,26.04,0.0,8.0,7.02,3.03,734
GWS017,2023-12-10,26.91,0.0,8.0,7.14,3.12,760
GWS017,2023-12-17,25.99,0.0,8.0,6.91,3.81,641
GWS017,2023-12-24,26.84,0.0,8.0,7.22,2.99,617
GWS017,2023-12-31,27.08,0.0,8.0,7.2,3.43,653
GWS017,2024-01-07,27.69,0.0,8.0,6.93,3.1,718
GWS017,2024-01-14,26.1,0.0,8.0,7.02,3.65,682
GWS017,2024-01-21,27.24,0.0,8.0,6.7,3.26,547
GWS017,2024-01-28,26.38,0.0,8.0,7.0,3.78,695
GWS017,2024-02-04,27.28,17.5,11.4,7.02,5.24,522
GWS017,2024-02-11,27.08,0.0,9.4,7.07,3.9,660
GWS017,2024-02-18,27.21,0.0,13.2,6.73,3.93,578
GWS017,2024-02-25,27.54,2.7,10.6,6.8,3.9,641
GWS017,2024-03-03,30.61,0.0,22.3,6.68,3.73,967
GWS017,2024-03-10,30.73,0.0,28.2,6.94,3.73,861
GWS017,2024-03-17,30.6,0.0,29.7,7.27,3.19,761
GWS017,2024-03-24,28.24,0.0,27.2,7.13,3.5,737
GWS017,2024-03-31,28.19,0.0,30.6,7.17,3.85,591
GWS017,2024-04-07,32.42,25.3,39.2,6.99,4.93,866
GWS017,2024-04-14,32.78,0.0,42.6,7.05,3.24,754
GWS017,2024-04-21,30.26,75.6,43.8,7.14,8.91,888
GWS017,2024-04-28,32.05,54.5,45.0,7.38,7.27,753
GWS017,2024-05-05,31.37,0.0,45.0,6.99,3.75,909
GWS017,2024-05-12,30.73,0.0,45.0,7.25,3.48,814
GWS017,2024-05-19,30.83,0.0,45.0,6.76,3.1,814
GWS017,2024-05-26,30.22,0.0,45.0,6.96,3.63,653
GWS017,2024-06-02,20.95,7.5,43.4,6.91,3.77,633
GWS017,2024-06-09,20.24,54.7,37.5,7.13,10.39,596
GWS017,2024-06-16,23.31,0.0,40.6,6.95,3.67,721
GWS017,2024-06-23,22.51,0.0,40.8,6.89,3.85,795
GWS017,2024-06-30,20.61,0.0,42.3,7.11,3.85,607
GWS017,2024-07-07,22.48,0.0,38.6,6.97,3.37,634
GWS017,2024-07-14,20.18,24.9,36.8,6.96,4.11,663
GWS017,2024-07-21,18.93,283.5,36.6,7.21,12.21,596
GWS017,2024-07-28,22.32,76.8,38.9,7.14,7.43,592
GWS017,2024-08-04,20.99,0.0,35.2,7.26,3.92,664
GWS017,2024-08-11,22.82,8.8,37.4,7.11,3.74,641
GWS017,2024-08-18,20.12,0.0,30.8,7.28,3.48,572
GWS017,2024-08-25,21.76,206.8,32.4,6.75,13.21,672
GWS017,2024-09-01,19.62,0.0,30.1,7.18,3.48,665
GWS017,2024-09-08,22.14,0.0,26.1,6.74,3.19,724
GWS017,2024-09-15,19.14,39.9,27.0,7.02,8.69,746
GWS017,2024-09-22,21.45,0.0,27.5,6.95,3.91,631
GWS017,2024-09-29,21.64,0.0,17.9,6.99,3.63,481
GWS017,2024-10-06,26.65,0.0,19.0,7.11,3.15,625
GWS017,2024-10-13,24.13,0.0,22.5,6.88,3.77,652
GWS017,2024-10-20,25.94,0.0,22.1,7.08,3.5,612
GWS017,2024-10-27,25.91,0.0,14.2,7.3,3.73,622
GWS017,2024-11-03,25.87,0.0,15.8,7.07,3.83,723
GWS017,2024-11-10,26.47,0.0,20.8,7.02,3.17,750
GWS017,2024-11-17,27.35,0.0,12.3,7.2,3.54,582
GWS017,2024-11-24,25.8,0.0,13.4,7.25,3.92,718
GWS017,2024-12-01,25.55,0.0,8.0,6.88,3.65,780
GWS017,2024-12-08,25.03,0.0,8.0,7.08,3.56,713
GWS017,2024-12-15,24.82,0.0,8.0,7.39,3.43,590
GWS017,2024-12-22,25.26,0.0,8.0,7.02,3.08,563
GWS017,2024-12-29,26.22,0.0,8.0,7.18,3.94,647
GWS017,2025-01-05,26.14,0.0,8.0,7.13,3.4,546
GWS017,2025-01-12,25.08,0.0,8.0,6.66,3.05,651
GWS017,2025-01-19,25.03,2.9,8.0,6.81,3.17,676
GWS017,2025-01-26,25.07,0.0,8.0,7.37,3.46,543
GWS017,2025-02-02,25.27,0.0,8.0,7.17,3.04,661
GWS017,2025-02-09,24.6,0.0,10.4,6.69,3.48,687
GWS017,2025-02-16,26.14,0.0,13.4,7.13,3.4,595
GWS017,2025-02-23,24.52,0.0,11.3,7.1,3.89,717
GWS017,2025-03-02,29.86,0.0,18.9,7.36,3.68,678
GWS017,2025-03-09,27.52,0.0,21.5,7.07,3.44,492
GWS017,2025-03-16,26.25,0.0,26.5,6.92,3.93,562
GWS017,2025-03-23,27.39,0.0,28.5,6.88,2.99,770
GWS017,2025-03-30,26.86,45.2,29.8,6.97,7.29,715
GWS017,2025-04-06,28.68,0.0,41.4,6.79,3.14,486
GWS017,2025-04-13,31.62,16.1,42.8,7.17,5.11,864
GWS017,2025-04-20,29.46,0.0,45.0,6.93,3.88,715
GWS017,2025-04-27,28.72,16.5,45.0,6.9,5.38,559
GWS017,2025-05-04,28.87,0.0,45.0,6.85,3.36,550
GWS017,2025-05-11,32.74,0.0,45.0,7.33,3.61,749
GWS017,2025-05-18,28.72,0.0,45.0,7.18,3.95,744
GWS017,2025-05-25,30.93,0.0,45.0,7.23,3.78,979
GWS018,2023-01-01,22.32,0.0,8.0,8.24,1.72,346
GWS018,2023-01-08,22.6,0.0,8.0,7.86,1.73,473
GWS018,2023-01-15,20.95,0.0,8.0,7.95,1.99,554
GWS018,2023-01-22,21.17,0.0,8.0,7.97,1.69,513
GWS018,2023-01-29,22.61,0.0,8.0,7.67,1.86,391
GWS018,2023-02-05,21.58,0.0,10.5,7.98,1.88,527
GWS018,2023-02-12,21.6,0.0,14.7,7.93,1.4,619
GWS018,2023-02-19,20.96,0.0,10.5,8.06,2.28,486
GWS018,2023-02-26,21.15,0.0,13.8,7.74,2.24,407
GWS018,2023-03-05,25.86,0.0,27.8,8.13,1.54,575
GWS018,2023-03-12,23.39,0.0,28.6,7.85,1.82,438
GWS018,2023-03-19,23.58,0.0,31.5,7.83,2.09,402
GWS018,2023-03-26,26.14,0.0,26.2,7.77,1.45,539
GWS018,2023-04-02,28.7,0.0,44.3,8.01,2.26,508
GWS018,2023-04-09,26.05,60.5,45.0,7.64,4.42,426
GWS018,2023-04-16,28.55,0.0,45.0,8.02,1.78,486
GWS018,2023-04-23,27.2,0.0,45.0,8.12,2.11,431
GWS018,2023-04-30,25.91,0.0,45.0,8.08,1.82,426
GWS018,2023-05-07,24.65,0.0,45.0,7.68,2.04,470
GWS018,2023-05-14,26.87,0.0,45.0,7.8,2.18,410
GWS018,2023-05-21,26.3,0.0,45.0,7.8,1.99,446
GWS018,2023-05-28,28.29,17.0,45.0,8.07,1.81,599
GWS018,2023-06-04,17.39,19.9,45.0,7.96,1.88,454
GWS018,2023-06-11,16.42,0.0,39.5,7.52,1.74,543
GWS018,2023-06-18,16.97,90.9,42.0,7.76,7.11,335
GWS018,2023-06-25,17.72,97.9,42.2,7.62,5.21,398
GWS018,2023-07-02,18.51,0.0,43.2,8.35,2.23,462
GWS018,2023-07-09,14.01,24.1,40.6,8.14,3.98,512
GWS018,2023-07-16,14.65,51.5,40.7,7.83,3.79,566
GWS018,2023-07-23,17.29,27.7,42.4,8.04,2.79,532
GWS018,2023-07-30,18.53,0.0,40.9,7.81,1.38,529
GWS018,2023-08-06,16.61,34.2,34.5,7.57,3.94,395
GWS018,2023-08-13,15.16,0.0,39.5,7.63,2.26,381
GWS018,2023-08-20,14.67,74.3,38.6,7.84,4.1,630
GWS018,2023-08-27,15.83,38.7,32.9,7.84,4.89,514
GWS018,2023-09-03,15.07,31.0,33.1,7.71,4.31,504
GWS018,2023-09-10,14.04,0.0,31.5,7.94,1.76,513
GWS018,2023-09-17,14.33,54.9,27.5,7.58,4.34,529
GWS018,2023-09-24,13.74,91.2,28.4,8.23,4.97,466
GWS018,2023-10-01,21.09,0.0,23.9,7.71,2.21,481
GWS018,2023-10-08,21.57,18.2,23.5,8.01,2.62,370
GWS018,2023-10-15,19.58,16.2,18.8,7.69,2.44,490
GWS018,2023-10-22,21.38,0.0,17.1,8.25,1.99,582
GWS018,2023-10-29,18.97,0.0,20.3,7.84,1.35,479
GWS018,2023-11-05,21.88,0.0,23.8,7.9,2.04,480
GWS018,2023-11-12,22.55,0.0,16.7,8.07,1.81,430
GWS018,2023-11-19,21.71,0.0,13.4,7.86,1.74,506
GWS018,2023-11-26,22.82,0.0,19.7,7.65,2.18,350
GWS018,2023-12-03,19.56,0.0,8.0,7.94,1.98,456
GWS018,2023-12-10,20.12,0.0,8.0,8.16,2.06,465
GWS018,2023-12-17,20.04,0.0,9.1,8.08,1.8,485
GWS018,2023-12-24,20.62,16.2,9.1,7.77,2.75,504
GWS018,2023-12-31,19.63,0.0,8.0,8.12,1.94,510
GWS018,2024-01-07,21.02,0.0,8.0,7.78,2.26,500
GWS018,2024-01-14,20.73,0.0,10.6,7.68,1.5,401
GWS018,2024-01-21,20.44,0.0,8.0,7.8,1.71,505
GWS018,2024-01-28,20.6,0.0,8.6,7.76,1.86,498
GWS018,2024-02-04,20.37,0.0,12.2,7.9,1.68,557
GWS018,2024-02-11,19.61,0.0,8.0,8.1,2.13,388
GWS018,2024-02-18,19.63,12.9,12.8,7.77,2.24,589
GWS018,2024-02-25,19.9,0.0,15.6,7.81,1.41,486
GWS018,2024-03-03,22.51,29.8,23.3,8.02,2.71,482
GWS018,2024-03-10,21.58,0.0,25.0,8.28,1.98,508
GWS018,2024-03-17,21.92,0.0,29.1,7.68,1.53,436
GWS018,2024-03-24,22.88,12.1,26.7,7.65,4.0,526
GWS018,2024-03-31,22.46,0.0,35.1,7.83,1.82,450
GWS018,2024-04-07,22.75,20.9,45.0,7.55,2.03,559
GWS018,2024-04-14,24.11,0.0,45.0,7.62,1.87,343
GWS018,2024-04-21,25.88,0.0,45.0,7.63,1.35,453
GWS018,2024-04-28,23.66,0.0,45.0,8.01,1.69,363
GWS018,2024-05-05,23.26,0.0,45.0,7.69,1.46,532
GWS018,2024-05-12,25.44,0.0,45.0,7.88,1.61,411
GWS018,2024-05-19,27.44,6.3,45.0,8.23,2.1,482
GWS018,2024-05-26,24.78,0.0,45.0,8.16,2.06,595
GWS018,2024-06-02,14.65,0.0,42.0,8.09,2.04,464
GWS018,2024-06-09,15.1,118.6,43.5,7.84,6.06,519
GWS018,2024-06-16,14.63,58.7,39.2,7.73,5.31,466
GWS018,2024-06-23,14.46,36.9,41.0,8.08,4.08,535
GWS018,2024-06-30,14.72,0.0,42.9,8.01,2.23,438
GWS018,2024-07-07,11.88,15.1,40.9,8.06,2.87,424
GWS018,2024-07-14,14.1,0.0,38.7,8.11,2.0,318
GWS018,2024-07-21,14.08,164.4,39.0,7.59,7.01,488
GWS018,2024-07-28,13.83,40.7,39.3,7.82,5.18,499
GWS018,2024-08-04,15.22,15.8,34.6,8.07,2.46,572
GWS018,2024-08-11,14.62,0.0,32.6,8.1,1.6,623
GWS018,2024-08-18,14.94,15.6,34.9,7.99,3.25,601
GWS018,2024-08-25,13.69,31.5,33.7,7.87,4.9,398
GWS018,2024-09-01,15.94,0.0,33.4,7.76,1.61,504
GWS018,2024-09-08,15.5,0.0,30.0,7.9,1.84,618
GWS018,2024-09-15,15.83,0.0,27.4,7.73,2.3,573
GWS018,2024-09-22,15.66,0.0,28.5,7.83,1.87,419
GWS018,2024-09-29,11.13,0.0,20.6,7.69,1.9,553
GWS018,2024-10-06,18.7,0.0,27.1,7.76,1.61,615
GWS018,2024-10-13,19.76,0.0,23.1,8.0,1.41,481
GWS018,2024-10-20,20.1,0.0,24.9,7.5,2.23,409
GWS018,2024-10-27,18.96,0.0,23.1,7.61,1.38,382
GWS018,2024-11-03,17.95,0.0,20.1,7.57,1.54,392
GWS018,2024-11-10,18.81,0.0,18.3,7.82,1.99,635
GWS018,2024-11-17,20.34,46.9,13.1,7.66,5.0,485
GWS018,2024-11-24,20.6,0.0,14.6,7.87,1.38,609
GWS018,2024-12-01,17.99,0.0,8.0,7.79,1.79,385
GWS018,2024-12-08,18.45,4.6,8.0,8.02,1.73,445
GWS018,2024-12-15,18.14,0.0,8.0,7.68,1.89,380
GWS018,2024-12-22,18.34,0.0,8.0,8.19,1.71,430
GWS018,2024-12-29,19.18,0.0,8.0,8.06,1.48,371
GWS018,2025-01-05,19.5,0.0,8.0,8.28,2.06,484
GWS018,2025-01-12,19.0,0.0,8.0,8.0,1.36,431
GWS018,2025-01-19,18.63,0.0,8.0,8.06,1.97,557
GWS018,2025-01-26,19.43,0.0,8.1,7.88,1.67,346
GWS018,2025-02-02,18.58,0.0,8.0,7.98,2.28,407
GWS018,2025-02-09,18.66,0.0,8.1,7.94,1.93,497
GWS018,2025-02-16,19.48,0.0,12.5,8.26,2.16,420
GWS018,2025-02-23,19.34,0.0,14.0,7.53,1.99,649
GWS018,2025-03-02,21.44,34.9,27.6,7.75,3.76,505
GWS018,2025-03-09,20.76,0.0,26.7,8.24,1.89,373
GWS018,2025-03-16,21.86,0.0,28.6,7.8,1.99,457
GWS018,2025-03-23,20.96,0.0,30.7,7.73,1.78,369
